e88b7682042007287172ab718e1b8efc93b16d21,DELETE,executable,resources/jre/bin/api-ms-win-core-namedpipe-l1-1-0.dll,11720,
d91e7ebe8966c2c214eb77d65b2d64818550575a,DELETE,executable,resources/jre/bin/api-ms-win-core-processenvironment-l1-1-0.dll,12744,
49267a85d321c11145b865a6c593a8d79b436a2c,DELETE,executable,resources/jre/bin/api-ms-win-core-processthreads-l1-1-0.dll,14272,
62bee964221e64fcb9db0f5ef7a3fcc4e2a3ed9a,DELETE,executable,resources/jre/bin/api-ms-win-core-processthreads-l1-1-1.dll,12232,
38ea751254270f2dfbe7d7b75b8af53a0bc51d5f,DELETE,executable,resources/jre/bin/api-ms-win-core-profile-l1-1-0.dll,11200,
a3645c47ff9506ed50b38c8640bc266e7d0788c8,DELETE,executable,resources/jre/bin/api-ms-win-core-rtlsupport-l1-1-0.dll,12224,
8f4653f471355edb0cbdaf041b5de4dc5249c57d,DELETE,executable,resources/jre/bin/api-ms-win-core-string-l1-1-0.dll,11720,
16bd0198d0a05bdbbb56d0d92e16607fcbd7562b,DELETE,executable,resources/jre/bin/api-ms-win-core-synch-l1-1-0.dll,13760,
fadea389c58df95755a4ab4ac66803137d372db6,DELETE,executable,resources/jre/bin/api-ms-win-core-synch-l1-2-0.dll,12232,
db6b187c3b1bb6d185c3f3ea27fbb011b4a4a110,DELETE,executable,resources/jre/bin/api-ms-win-core-sysinfo-l1-1-0.dll,12744,
c55ea7ed55b72868f5fc4bb1e70917849f6a6e93,DELETE,executable,resources/jre/bin/api-ms-win-core-timezone-l1-1-0.dll,12232,
3e91e2e60745ccadad610728566c2d6825ea64b6,DELETE,executable,resources/jre/bin/api-ms-win-core-util-l1-1-0.dll,11720,
8106a7e5caee7187ea2a35ea3f91afa809c27dd8,DELETE,executable,resources/jre/bin/api-ms-win-crt-conio-l1-1-0.dll,12744,
9d5fbe5bb15692a287f857a2872a86e7254132f2,DELETE,executable,resources/jre/bin/api-ms-win-crt-convert-l1-1-0.dll,15816,
5989e027e6bb53c7535414f2281cbcdb597db3d2,DELETE,executable,resources/jre/bin/api-ms-win-crt-environment-l1-1-0.dll,12232,
ccdc59a14f460f2077c16d9c2f39db0652073bd6,DELETE,executable,resources/jre/bin/api-ms-win-crt-filesystem-l1-1-0.dll,13768,
2bf76f90ba904917fb526d4dd98e2d21b9793a49,DELETE,executable,resources/jre/bin/api-ms-win-crt-heap-l1-1-0.dll,12744,
5b1539a42a7c66a99080854c25d65565618c5a4b,DELETE,executable,resources/jre/bin/api-ms-win-crt-locale-l1-1-0.dll,12232,
9834a107f4ad8a69ac5fa67d89250a5e7069b5d8,DELETE,executable,resources/jre/bin/api-ms-win-crt-math-l1-1-0.dll,20928,
2fbd774d499540c0aadb1bae3110881302f71e10,DELETE,executable,resources/jre/bin/api-ms-win-crt-multibyte-l1-1-0.dll,19904,
05130e57a102b87cd1a7e6a8116f1b4a27267937,DELETE,executable,resources/jre/bin/api-ms-win-crt-private-l1-1-0.dll,64456,
8f3131037aab7b077ee0357d90ab7654e210c4c2,DELETE,executable,resources/jre/bin/api-ms-win-crt-process-l1-1-0.dll,12736,
d369c68cab4acda1e41d04dfaa7607aa2481525b,DELETE,executable,resources/jre/bin/api-ms-win-crt-runtime-l1-1-0.dll,16328,
29f6380334b4860002863ab73ca1f159aaa682b4,DELETE,executable,resources/jre/bin/api-ms-win-crt-stdio-l1-1-0.dll,17864,
122930c8fc15b852e87c0c2d109615b4463a5060,DELETE,executable,resources/jre/bin/api-ms-win-crt-string-l1-1-0.dll,18368,
aed540ca613d3715e3304eb079c4b049396f552c,DELETE,executable,resources/jre/bin/api-ms-win-crt-time-l1-1-0.dll,14280,
71ac8e51e26553b7c134a900e292045eb8a161ba,DELETE,executable,resources/jre/bin/api-ms-win-crt-utility-l1-1-0.dll,12224,
9a0551b35cc43b3afedabca3e905223f4d6a7cb1,DELETE,executable,resources/jre/bin/attach.dll,26824,
9ef181200e6a0171a86ccde39209be2a8b0781d2,DELETE,executable,resources/jre/bin/awt.dll,1478344,
cbef9163fae90e8c47093e2d2bc6799a3d674d7c,DELETE,executable,resources/jre/bin/dt_shmem.dll,34504,
003da495d69c290d8524b95dc27b55f59f793e08,DELETE,executable,resources/jre/bin/dt_socket.dll,33480,
deb856c11561f459355c60f318d5f0b96ab50cf0,DELETE,executable,resources/jre/bin/fontmanager.dll,673992,
1d9d14f3477f2c9b29352c9af40d66dbe61bee31,DELETE,executable,resources/jre/bin/freetype.dll,550600,
b3c1340396069dbb194bd13616c7fe1312d4a1e7,DELETE,executable,resources/jre/bin/instrument.dll,48328,
978889648afaf1faf48a7add41b451cd6834cc5b,DELETE,executable,resources/jre/bin/j2gss.dll,48328,
0278ab9517ea676723dfea45b84fe669eb564fe0,DELETE,executable,resources/jre/bin/j2pcsc.dll,23752,
a664d89d7999afb95f35b2efdf636da22cae1510,DELETE,executable,resources/jre/bin/j2pkcs11.dll,75976,
0f341a06e0f3fa0c549f22f0589a1f6b873c84d5,DELETE,executable,resources/jre/bin/jaas.dll,25800,
5d35fbb6b3c41fa63d9940e6d0784855b08dfbc3,DELETE,executable,resources/jre/bin/jabswitch.exe,42696,
9b5144aa58beae173892b84095c9e4f30d086373,DELETE,executable,resources/jre/bin/jaccessinspector.exe,103624,
cb5d2307ecb8cedd655d2950017a563a75533bbf,DELETE,executable,resources/jre/bin/jaccesswalker.exe,68296,
b95b9a03933fbdc5fbeb848b0e40a9d58836f1e6,DELETE,executable,resources/jre/bin/jar.exe,21192,
6479bfb4d4f57858264679ccc9b858241b987d69,DELETE,executable,resources/jre/bin/jarsigner.exe,21192,
87f2bd6f6812328681b2a3b4f4598bedbbac2f48,DELETE,executable,resources/jre/bin/java.dll,144072,
2e0be5e475d9354f55004ff9fb9b634cff0d95c7,DELETE,executable,resources/jre/bin/java.exe,47304,
7c0cdf016fd6eda7133622ffc7f250a6fae9072c,DELETE,executable,resources/jre/bin/javaaccessbridge.dll,285896,
aabb713b55e8373736d83fa16d1711927ccc8b0d,DELETE,executable,resources/jre/bin/javac.exe,21192,
284a398ae0ca28506820ad05706e4e06a2483ed0,DELETE,executable,resources/jre/bin/javadoc.exe,21192,
291cdcc38fbedc17e178fb9d3313029a9d124fb1,DELETE,executable,resources/jre/bin/javajpeg.dll,176328,
8d9efe8f727cfaea029118d3ebbc597e3350862b,DELETE,executable,resources/jre/bin/javap.exe,21192,
20fbe2b230db590d434f97310e30fb99d52443fd,DELETE,executable,resources/jre/bin/javaw.exe,47304,
47e539f0edd2779b06ad7ffdcc042d4235f6c797,DELETE,executable,resources/jre/bin/jawt.dll,18632,
95369834f6bd64c9e6ea2d967ee0949a23471ed2,DELETE,executable,resources/jre/bin/jcmd.exe,21192,
d8c0f899eb76280c268721a51bd503cab216c126,DELETE,executable,resources/jre/bin/jconsole.exe,21192,
44ee6a3f90c044e26d7d0dd0c7111f36d8e17706,DELETE,executable,resources/jre/bin/jdb.exe,21192,
2e771911625c0729be21dc9e83928d549809137d,DELETE,executable,resources/jre/bin/jdeprscan.exe,21192,
6a3bcc962eb385e8e096fe1970a554dabcbe571c,DELETE,executable,resources/jre/bin/jdeps.exe,21192,
91070f9cc9b7156ae11ce12d09b277acf49e59ae,DELETE,executable,resources/jre/bin/jdwp.dll,227528,
cb486588f9e5b1fb4f04752890b49d2353d69d14,DELETE,executable,resources/jre/bin/jfr.exe,21192,
d0c3fbf715d5dc9f1583f87f5e487529f8796ea4,DELETE,executable,resources/jre/bin/jhsdb.exe,21192,
d67a7580aaed726651f05806b7cdf2fb777dd84c,DELETE,executable,resources/jre/bin/jimage.dll,30920,
f893f98bd7fb5d821fcaaacc400b1681a74f6061,DELETE,executable,resources/jre/bin/jimage.exe,21192,
764292fad2c7a48e3c5cc0d84b86298bb6c928d8,DELETE,executable,resources/jre/bin/jinfo.exe,21192,
f78c0287addcea20bbd5c3e20806b1b21e4bf53a,DELETE,executable,resources/jre/bin/jli.dll,85192,
6e77a039f558b6cb899c7a1bffcf9035ae60881c,DELETE,executable,resources/jre/bin/jlink.exe,21192,
dfd897ac327ca116dee25cf30152c99f9c711699,DELETE,executable,resources/jre/bin/jmap.exe,21192,
0c4a53325d384f9a2543ab3e4f08002fec1819b0,DELETE,executable,resources/jre/bin/jmod.exe,21192,
d969b509a640211ba5b9d06484df65ae033fd514,DELETE,executable,resources/jre/bin/jpackage.dll,127688,
68dfa0c513f37a04016f148eac13e5df1ffe810b,DELETE,executable,resources/jre/bin/jpackage.exe,21192,
02b52a39a6691dd0284f0ad76f1206009966deaf,DELETE,executable,resources/jre/bin/jps.exe,21192,
ce442a8678b1497b8b1b62e29475d4f0eab4e3e4,DELETE,executable,resources/jre/bin/jrunscript.exe,21192,
7d7f5b42accdeb377d18fa5674c6058462261e16,DELETE,executable,resources/jre/bin/jshell.exe,21192,
db707a8fdcdbad4699193765fcad2e379b844db1,DELETE,executable,resources/jre/bin/jsound.dll,58056,
8a603dc992edaa45dc30b0d8293753edac0d969d,DELETE,executable,resources/jre/bin/jstack.exe,21192,
97e895e66610987c983849d6b8a27a31ab12f766,DELETE,executable,resources/jre/bin/jstat.exe,21192,
340e28edb96b2b57467fd86fef6c6afd185ac1a9,DELETE,executable,resources/jre/bin/jstatd.exe,21192,
084adcfa19e092e72d81b10d2f2c9ba299dc84f3,DELETE,executable,resources/jre/bin/jsvml.dll,867016,
21e4dd2f81ee656661fe13be64f27153e4cefae0,DELETE,executable,resources/jre/bin/keytool.exe,21192,
c5748a694d645ab73841cd54a971f45f6db20371,DELETE,executable,resources/jre/bin/kinit.exe,21192,
a77427d138d5b631e9d9b79c7b83dd5cfa68e865,DELETE,executable,resources/jre/bin/klist.exe,21192,
8df5ef99e5ff6bb3a95fa22ebbc401eaf25525a8,DELETE,executable,resources/jre/bin/ktab.exe,21192,
5917185adb90d28a7c3fe8911c2ce5164c474ae9,DELETE,executable,resources/jre/bin/lcms.dll,253128,
dbd7e4dbdcc687664dd851ef285444e475cc7468,DELETE,executable,resources/jre/bin/le.dll,32968,
a3ba2b9f6f3ef96ae738895c426b5a6749189894,DELETE,executable,resources/jre/bin/management.dll,26312,
9110508a9ee8f98dbcae3e69282fdb178ac1bb18,DELETE,executable,resources/jre/bin/management_agent.dll,21704,
d6bc46ce01937f8282bf95e533bc84aa1bd9cdc8,DELETE,executable,resources/jre/bin/management_ext.dll,33480,
09980b4ae03f25a4a69bd7341806eb3bcb9294d7,DELETE,executable,resources/jre/bin/mlib_image.dll,507592,
811f6b462a81762d454d8e0fb746e1890b13ead7,DELETE,executable,resources/jre/bin/msvcp140.dll,564112,
65593eea282e36a226f9870df601540478663faa,DELETE,executable,resources/jre/bin/net.dll,94408,
ff8c67f9389dda6f58648340902d041495ee4719,DELETE,executable,resources/jre/bin/nio.dll,77512,
0fafb8c00420b482bc54a7059166a46b2193ca7e,DELETE,executable,resources/jre/bin/prefs.dll,22728,
4c5bcbcf7996e664fd3c9b26e61a63ac7e57e782,DELETE,executable,resources/jre/bin/rmi.dll,18120,
0a31adeb4ef0bd2993784d4e851a4f265d6a58f6,DELETE,executable,resources/jre/bin/rmiregistry.exe,21192,
8b54fcaebb2f78dea465a47aa060ba4efb3ef864,DELETE,executable,resources/jre/bin/saproc.dll,36040,
690fdaf42348828c8b58ca4d29238490fbf433e6,DELETE,executable,resources/jre/bin/serialver.exe,21192,
43c5a5465cabbb188bf6bac49ed76c354b729967,DELETE,executable,resources/jre/bin/server/classes.jsa,12582912,
8fb1dd2d067d38c8ddf1be814561b62bcd737401,DELETE,executable,resources/jre/bin/server/classes_nocoops.jsa,12582912,
a1291fdcb24880b7af56b33a0e9be891ceb7e8fe,DELETE,executable,resources/jre/bin/server/jvm.dll,11984072,
7d63e575050aa5c5b5277fe45b86248d8971f01f,DELETE,executable,resources/jre/bin/splashscreen.dll,215752,
0d15be207b24fdfc074c9942a8569bce71c76e9f,DELETE,executable,resources/jre/bin/sspi_bridge.dll,42184,
168fa29673011729a4da084bb37c47529eaefd88,DELETE,executable,resources/jre/bin/sunmscapi.dll,44744,
4dcf24c3fa587e76016ee512b2f97708e0444239,DELETE,executable,resources/jre/bin/ucrtbase.dll,1011656,
4203e6a161c89cc8d9e30e6222d247bb2b8ca125,DELETE,executable,resources/jre/bin/vcruntime140.dll,96144,
3a743f5954898608a377637d8f7cadb3bdb35020,DELETE,executable,resources/jre/bin/vcruntime140_1.dll,36752,
7eda25d2d7fdbc6c2ccf542bcba7f910b0122a34,DELETE,executable,resources/jre/bin/verify.dll,52424,
ad1f4ce9b49135271ce36d70f86fe9cceac55105,DELETE,executable,resources/jre/bin/w2k_lsa_auth.dll,28872,
32b0afc8de5ca1ceded0707b290e97a810ad498e,DELETE,executable,resources/jre/bin/windowsaccessbridge-64.dll,69832,
dfb96bd2f91746af150d74998561aece8030ddd4,DELETE,executable,resources/jre/bin/zip.dll,84168,
99a385072902340b95ffc99ebbaa6b00dfa8fc52,DELETE,executable,resources/jre/conf/logging.properties,2732,
a09e008fe34c565323833e38e21408628e219e20,DELETE,executable,resources/jre/conf/management/jmxremote.access,3997,
c98a0ad253a422f0542cbdf52443a94d96ce1ada,DELETE,executable,resources/jre/conf/management/jmxremote.password.template,5690,
ecb088235a3c105f76e422d6c26e203be1b93831,DELETE,executable,resources/jre/conf/management/management.properties,14410,
4e64aaff5d22291a46fa94cf290c4096f4835ce6,DELETE,executable,resources/jre/conf/net.properties,6671,
1554541d126f9b2b9f642e092bda435ef7164574,DELETE,executable,resources/jre/conf/security/java.policy,2180,
6c6050a23cd7354da27b756d6fa1a43025421bce,DELETE,executable,resources/jre/conf/security/java.security,58324,
fdf77d3e3a401f0d6f0be18c53f6bec7cf4b0f25,DELETE,executable,resources/jre/conf/security/policy/README.txt,2390,
1f389340585d2a0a2f671fa3b3c273281986071c,DELETE,executable,resources/jre/conf/security/policy/limited/default_US_export.policy,146,
2a6d5134047c001361528e9300daab3ebc28ebb0,DELETE,executable,resources/jre/conf/security/policy/limited/default_local.policy,647,
9dd5b91b06d768bea47022ab61d02dcbcccff410,DELETE,executable,resources/jre/conf/security/policy/limited/exempt_local.policy,566,
1f389340585d2a0a2f671fa3b3c273281986071c,DELETE,executable,resources/jre/conf/security/policy/unlimited/default_US_export.policy,146,
2b907e25895d6fa4cd7bc2692cdc50db4f38adf7,DELETE,executable,resources/jre/conf/security/policy/unlimited/default_local.policy,193,
68309d111a6050739ccd938dd4d4b9fae3f4e36d,DELETE,executable,resources/jre/conf/sound.properties,1210,
9c2d0a62039bb2f52184eeb584b816e10358646a,DELETE,executable,resources/jre/include/classfile_constants.h,22155,
2079b0bc1b3de1b60aa8d8707e722f03be81dd1e,DELETE,executable,resources/jre/include/jawt.h,12458,
cdbd04d429cdee6d3ca35c2e79d76718644d3462,DELETE,executable,resources/jre/include/jdwpTransport.h,8151,
aa0cdf5c2420508c16c4aff5aaaeb74f1cf37579,DELETE,executable,resources/jre/include/jni.h,75678,
092237e4d9d6fdfe6bf802d175aa697ae979f324,DELETE,executable,resources/jre/include/jvmti.h,84350,
c2106d3a7dc27fc1e5de32c7d68edc8a4e0e9dbf,DELETE,executable,resources/jre/include/jvmticmlr.h,4771,
3f907d5f9cdd3d4699be498b44327c127d965149,DELETE,executable,resources/jre/include/win32/bridge/AccessBridgeCallbacks.h,5518,
46b42fd1c82453534f2fcb3c13a8172e620d4275,DELETE,executable,resources/jre/include/win32/bridge/AccessBridgeCalls.h,36093,
27c31be09a8a614c601c905547f92744e3f2ef5a,DELETE,executable,resources/jre/include/win32/bridge/AccessBridgePackages.h,77582,
7d43ff82737a80aab2fdd4e1128c996020a38bc3,DELETE,executable,resources/jre/include/win32/jawt_md.h,1895,
b8c144fb047f5ec31f2bf7fc9162e321af9d75ca,DELETE,executable,resources/jre/include/win32/jni_md.h,1580,
578cbb88bd4b0a10d8bacfddce784619b8779213,DELETE,executable,resources/jre/jmods/java.base.jmod,19055909,
8ed4dbc3313bc1e87d77ee5586064a1e22d8a10c,DELETE,executable,resources/jre/jmods/java.compiler.jmod,130565,
fb214096630642cc4beda489b1d6b79535244fbd,DELETE,executable,resources/jre/jmods/java.datatransfer.jmod,59080,
38954426dcde44dbd2e450c74439793624e3dd94,DELETE,executable,resources/jre/jmods/java.desktop.jmod,12130663,
808c62cd271a28c2811a61fe7a750a36b76f8a10,DELETE,executable,resources/jre/jmods/java.instrument.jmod,49998,
b26bb771ff4ab9f4694c6f052f95016cff35519c,DELETE,executable,resources/jre/jmods/java.logging.jmod,122271,
6d3dbcf11dc4695fdb22d6681ebd42ec7f6a31b0,DELETE,executable,resources/jre/jmods/java.management.jmod,908954,
fb784e56c5c803ac1c4149b92af303185be19cff,DELETE,executable,resources/jre/jmods/java.management.rmi.jmod,99801,
2ad6ce9fb93a56bda22e1eb0e9124580a54fc990,DELETE,executable,resources/jre/jmods/java.naming.jmod,470495,
21a9e5c000438fa1fde17910ef4e0158afa6cbd5,DELETE,executable,resources/jre/jmods/java.net.http.jmod,745319,
b75739bc2d10693d20571d86fa99e1dc462a340f,DELETE,executable,resources/jre/jmods/java.prefs.jmod,63412,
f67918c0833f4aca594870562d598846e9d48327,DELETE,executable,resources/jre/jmods/java.rmi.jmod,283546,
80cbee743b4ed464bca66a988c6ea6fb309fa516,DELETE,executable,resources/jre/jmods/java.scripting.jmod,53905,
55ac864b4a1ddc3361ddca0257bfa386e900ea88,DELETE,executable,resources/jre/jmods/java.se.jmod,9859,
4cfe75cd252df0d471e6a465ea455216019b78d1,DELETE,executable,resources/jre/jmods/java.security.jgss.jmod,714004,
e884aaa149b0333a023a6d04dfd26a3d17ca7f3a,DELETE,executable,resources/jre/jmods/java.security.sasl.jmod,89348,
9309d75cac529d0aa7f5bcc1cd40cfe0d27ca250,DELETE,executable,resources/jre/jmods/java.smartcardio.jmod,67459,
77d8e21123e273f12d556d7ef554ce378a89b5fc,DELETE,executable,resources/jre/jmods/java.sql.jmod,83674,
bf103f227aec3f335496a6f071a5fe24a50fa12d,DELETE,executable,resources/jre/jmods/java.sql.rowset.jmod,200961,
df586de00d0e0b73d2fa94ee0af9c763ebc92c95,DELETE,executable,resources/jre/jmods/java.transaction.xa.jmod,11687,
8134fa77a110b8c113e1586af06dfa4868eee9ed,DELETE,executable,resources/jre/jmods/java.xml.crypto.jmod,679602,
5e888f60de65becfef50528c16a16c66de7b50f5,DELETE,executable,resources/jre/jmods/java.xml.jmod,4637775,
fc47316b64bda490a61317934665e37a106dd361,DELETE,executable,resources/jre/jmods/jdk.accessibility.jmod,531510,
9c0983efa4998d56adefcb8ba4446d298152fb20,DELETE,executable,resources/jre/jmods/jdk.attach.jmod,47410,
a4e6d9c90cfcd7668616ebeeb542c427ebc4839c,DELETE,executable,resources/jre/jmods/jdk.charsets.jmod,1357103,
c5a00f2249db24aa2c9f602e6abc70abae6c946d,DELETE,executable,resources/jre/jmods/jdk.compiler.jmod,9237524,
176c400f6120004da64cfab19a6a8f710a620b0c,DELETE,executable,resources/jre/jmods/jdk.crypto.cryptoki.jmod,379478,
8348fbe5231a6e75e4dc60d987e7993b00ea9ed6,DELETE,executable,resources/jre/jmods/jdk.crypto.ec.jmod,138092,
e54f6bd0360ea923655a820702c5031536cb2159,DELETE,executable,resources/jre/jmods/jdk.crypto.mscapi.jmod,87070,
5371c6f3ccc611e94344d115a2fe63a02fdf1aed,DELETE,executable,resources/jre/jmods/jdk.dynalink.jmod,165925,
23b53ee90fbb1a6f8f304b610674492c11df4bea,DELETE,executable,resources/jre/jmods/jdk.editpad.jmod,15297,
37da0b2781a4cb2c1db074faa112881c85ef4261,DELETE,executable,resources/jre/jmods/jdk.hotspot.agent.jmod,2254464,
4f0c571dcd28bcceb91a5b1a43f607b09437ccdf,DELETE,executable,resources/jre/jmods/jdk.httpserver.jmod,113655,
b301c7108995a164b055263c4223e9325f1f1ba1,DELETE,executable,resources/jre/jmods/jdk.incubator.foreign.jmod,335213,
18cd2a7908034f11c58e2cd4aa1f4cf9968a8cc9,DELETE,executable,resources/jre/jmods/jdk.incubator.vector.jmod,1092479,
c99327b25d2ed618cd74397230a2f121c17497b5,DELETE,executable,resources/jre/jmods/jdk.internal.ed.jmod,15168,
0cec98d241657ff0dc2b0810a1bafbc3d08c3690,DELETE,executable,resources/jre/jmods/jdk.internal.jvmstat.jmod,98824,
7c69cf3a5c5b34fbb393f0050ec12a0c521e7ae1,DELETE,executable,resources/jre/jmods/jdk.internal.le.jmod,434338,
358a146cdf6a91930567afeb254c9eac5fa21516,DELETE,executable,resources/jre/jmods/jdk.internal.opt.jmod,90607,
0799837e12aec4bfebdb88a8e0ff063175fdc7f9,DELETE,executable,resources/jre/jmods/jdk.internal.vm.ci.jmod,449300,
fb61cd625523880bccb33dc86126daf1991b53f0,DELETE,executable,resources/jre/jmods/jdk.internal.vm.compiler.jmod,9646,
ea328d03a497ce10f6a7c5df4dadadbf789d4333,DELETE,executable,resources/jre/jmods/jdk.internal.vm.compiler.management.jmod,9652,
c76e73b3f0b09ba3f58568d6c9b05fd3e919ca07,DELETE,executable,resources/jre/jmods/jdk.jartool.jmod,212249,
204110cca26c413bc08f47e37b7ca6855e0416ec,DELETE,executable,resources/jre/jmods/jdk.javadoc.jmod,1387531,
bc13c42e1ec0824ae69483126ed8ade2d398f8f3,DELETE,executable,resources/jre/jmods/jdk.jcmd.jmod,164218,
ed25a1b1829dbe766fbd03206866a1613af76be8,DELETE,executable,resources/jre/jmods/jdk.jconsole.jmod,484091,
36379522089ed9955f05d5f951cfc062047453e9,DELETE,executable,resources/jre/jmods/jdk.jdeps.jmod,760377,
1439447dc72f69a1f21e7eaaadd26f20495d19dc,DELETE,executable,resources/jre/jmods/jdk.jdi.jmod,883595,
241aa6e86dfd9a8f71bc2c00f023df4c58fb2591,DELETE,executable,resources/jre/jmods/jdk.jdwp.agent.jmod,139863,
954092fefe3896934c60689fca48b8165846e704,DELETE,executable,resources/jre/jmods/jdk.jfr.jmod,649082,
0a6cd15b4f61ad7fdd777c5c4058f674a1622734,DELETE,executable,resources/jre/jmods/jdk.jlink.jmod,418628,
581a3b86102cb392d186abe222f67b9c71d2e9c4,DELETE,executable,resources/jre/jmods/jdk.jpackage.jmod,1028615,
a14ccebc5aa20b6eb22023b9cbaf3120441b0cec,DELETE,executable,resources/jre/jmods/jdk.jshell.jmod,684375,
601b45bb3b1792f9c20a209c582ae2e56a846768,DELETE,executable,resources/jre/jmods/jdk.jsobject.jmod,10750,
50efe9a14187eb3e8017cfe105ed300b91cb2ab2,DELETE,executable,resources/jre/jmods/jdk.jstatd.jmod,42707,
0eb937a2b27d8a9f1ff462845804c7c516a93155,DELETE,executable,resources/jre/jmods/jdk.localedata.jmod,10250459,
6ab7f1fcf361854c2cb33adb34e2d2caf2cbcd0c,DELETE,executable,resources/jre/jmods/jdk.management.agent.jmod,92229,
8cdaa652aa432ff994cc9c67e7949561802d9d38,DELETE,executable,resources/jre/jmods/jdk.management.jfr.jmod,62210,
389a28c1de99610e6da8cf3b64605e0967d415a4,DELETE,executable,resources/jre/jmods/jdk.management.jmod,78390,
84e672d763405c15c14b258397aa9043fd3b9e6f,DELETE,executable,resources/jre/jmods/jdk.naming.dns.jmod,67673,
2ca31eae296acc873a32ac432631e029596b86e5,DELETE,executable,resources/jre/jmods/jdk.naming.rmi.jmod,26621,
693c56d1f148b98a30d0529fdced2f2e0638dd99,DELETE,executable,resources/jre/jmods/jdk.net.jmod,25743,
39e596ff49ccdda26c21af94ec2c0afa419fe174,DELETE,executable,resources/jre/jmods/jdk.nio.mapmode.jmod,10224,
c699cdd16328226ca788b1c0e6437de6b1e70d14,DELETE,executable,resources/jre/jmods/jdk.random.jmod,29511,
595975619da28bfafd6258063fc5d549c20a6419,DELETE,executable,resources/jre/jmods/jdk.sctp.jmod,31221,
d60498e19ebad0ca2d1cf2f325ab06896ff19c50,DELETE,executable,resources/jre/jmods/jdk.security.auth.jmod,84231,
57e056572e20deabee0cac9a103d8160548d6210,DELETE,executable,resources/jre/jmods/jdk.security.jgss.jmod,32853,
80b8a5724f2c2bd5872f280e2118247597eb2c86,DELETE,executable,resources/jre/jmods/jdk.unsupported.desktop.jmod,21628,
284a3ea23bde6181e862ad5f6d9efb4d6bc2336b,DELETE,executable,resources/jre/jmods/jdk.unsupported.jmod,24980,
2e7dc5a7caeba193584d2019ca8aad1da6f4e1f4,DELETE,executable,resources/jre/jmods/jdk.xml.dom.jmod,49990,
c0e6923e9650d486906b61a51e875259f2c54727,DELETE,executable,resources/jre/jmods/jdk.zipfs.jmod,112374,
ff700cd09f6ea0cc497f68169fd5c210bdaa7c2b,DELETE,executable,resources/jre/legal/java.base/ADDITIONAL_LICENSE_INFO,2114,
065b8d90239f30b7de3eba350f6446a932d4d131,DELETE,executable,resources/jre/legal/java.base/ASSEMBLY_EXCEPTION,1522,
8b400c7ab81b7b18baff3f81d597f5e511883134,DELETE,executable,resources/jre/legal/java.base/LICENSE,19274,
6d0ee2e2bb4a501ec2f8174f6b13b8883f54175c,DELETE,executable,resources/jre/legal/java.base/aes.md,1444,
707ecda7c0e19e9eeb526b8cc2598bd0a5ed3384,DELETE,executable,resources/jre/legal/java.base/asm.md,1584,
8bc98806825f58b159b6d8b369fff17ebb420f0a,DELETE,executable,resources/jre/legal/java.base/c-libutl.md,1556,
2f21c45c2fe6638ec16e36cb7766467ed35c22b9,DELETE,executable,resources/jre/legal/java.base/cldr.md,9130,
ab850bf143edf5f4febfbc82c7b65f47b0e2bd8e,DELETE,executable,resources/jre/legal/java.base/icu.md,11086,
